id,nome,tipo,caminho_atual,destino_sugerido,confianca,acao_recomendada,motivo,modificado_em
1a4RfyuzkzlcPkrjHc0vfe7eQx6T992nx,29082025-LGK00664.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00664.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:40:50.000Z
15XeGFq23vWJ6EMo1FS6pjjzpbCEBVsrH,29082025-LGK00667.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00667.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:40:50.000Z
15dvSShTy5cY3D23S3QaNHNP1CjCe2G-S,29082025-LGK00671.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00671.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:40:50.000Z
10pb2aKo1AiI6zAd_MlwqVJunfB5LLN-K,29082025-LGK00676.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00676.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto; nome repetido; não apagar automaticamente,2025-08-30T02:40:50.000Z
1IFxEGb9Uy98O_KduESQrmN7NloqKqRh1,29082025-LGK00679.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00679.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:40:51.000Z
1Mil2I7v41PMvyzPh4Cut8t-HuyKczu6y,29082025-LGK00690.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00690.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:40:51.000Z
1tHAP0aDP7egKCfKbTK5ZGj9EhRLRF-Gc,29082025-LGK00692.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00692.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto; nome repetido; não apagar automaticamente,2025-08-30T02:40:51.000Z
1GinT9g_8-_P2TYIHQvSPkKqfKk-BM4Cu,29082025-LGK00694.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00694.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:40:51.000Z
18pcMn96fittV0EP4AOluINY76Epxy_p-,29082025-LGK00698.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00698.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:40:51.000Z
1f2Xk0uRcEGTHB0KC5LOYPhzE1BX1d0Y6,29082025-LGK00699.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00699.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:40:52.000Z
1iEvzzuw46YL1K064rbmjn8B6qHfAJUTB,29082025-LGK00702.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00702.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto; nome repetido; não apagar automaticamente,2025-08-30T02:40:52.000Z
1KLLkL9bgWWckQkiFkVe4UKqKsgvXx3c7,29082025-LGK00709.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00709.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:40:52.000Z
1JAZX3Rh7LslHtnZy1OuO7AfdEepjUvFp,29082025-LGK00713.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00713.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:40:52.000Z
1WaVVLuFgEt9OXbolB-cPW7lowOfM4Upm,29082025-LGK00717.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00717.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto; nome repetido; não apagar automaticamente,2025-08-30T02:40:52.000Z
1HMl2FkASlkQj2k1YwnfLQu_m26l_EYSD,29082025-LGK00730.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00730.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto; nome repetido; não apagar automaticamente,2025-08-30T02:40:53.000Z
1Y-g9rX7odTObbqpffX15CsDtiEox89Af,29082025-LGK00732.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00732.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto; nome repetido; não apagar automaticamente,2025-08-30T02:40:53.000Z
1b10kaYVUSTxZ36RCsxehr0xKiXonzXGw,29082025-LGK00734.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00734.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto; nome repetido; não apagar automaticamente,2025-08-30T02:40:53.000Z
1Di0AgVhYsasxiZ9FZfbJTzitZEupXhiV,29082025-LGK00737.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00737.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:40:53.000Z
1zWrEj9ORncVi2pCiup2OUJxbTKRZI8Rz,29082025-LGK00739.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00739.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:40:54.000Z
17hCq--g7suz9KrQAqpuTO4GtbBygcUHz,29082025-LGK00740.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00740.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:40:54.000Z
1b6k0ATsyLdoNrl9Ja2obNLXFGU16lBhv,29082025-LGK00741.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00741.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto; nome repetido; não apagar automaticamente,2025-08-30T02:40:55.000Z
1B9spRqZpwQe0yOEMHNhA0qPacmDYIWFY,29082025-LGK00743.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00743.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:40:55.000Z
10hBgVQ4w-WOeIEVagYfnc6jOeWu0r4jb,29082025-LGK00744.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00744.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:40:55.000Z
1q01T8_3zTD2k_iwTDJLK9U1QZ-x1RmQv,29082025-LGK00747.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00747.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:40:56.000Z
1z3I6YJUopOt8P20uetWEIQuGrN4-dH2E,29082025-LGK00749.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00749.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:40:56.000Z
1WLT7g_cB4K5qjHzzejfql1W6v5fsuRXP,29082025-LGK00750.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00750.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto; nome repetido; não apagar automaticamente,2025-08-30T02:40:57.000Z
1HUMk_cD56YkBMvi4Nvn55n2fviAUrNH8,29082025-LGK00752.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00752.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:40:58.000Z
1EHPLEKa2AQld-PDy1HeUGA3VF_kJcNB8,29082025-LGK00755.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00755.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:40:58.000Z
168ldNnXb2QrL6d3GXmFEu4xiJ5Z7M0w2,29082025-LGK00760.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00760.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto; nome repetido; não apagar automaticamente,2025-08-30T02:40:58.000Z
1fQdXKpy6TRnCAGtpEjDRAl6725sEcFn6,29082025-LGK00764.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00764.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:40:59.000Z
1LUPFhCeyrVmPaMCU5P1MJizLaY6Rmp25,29082025-LGK00770.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00770.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:40:59.000Z
1LcIkIQg2DrpVwlvL3b08WCBhTQKVZn4q,29082025-LGK00777.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00777.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto; nome repetido; não apagar automaticamente,2025-08-30T02:40:59.000Z
1TRuRzkzctqPHeUerEcSQRKA_qlHh-vSu,29082025-LGK00778.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00778.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:41:00.000Z
1Y26CchnRvvgUD9l7WXBIZ4h4nuiQ_FXH,29082025-LGK00779.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00779.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:41:01.000Z
1VowwN7QLSM5VeSkBihoCMA7bY7eaXtUT,29082025-LGK00782.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00782.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:41:01.000Z
1RvoXZI4dLuMM0HA027dD_UXdnxSKCEjJ,29082025-LGK00784.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00784.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto; nome repetido; não apagar automaticamente,2025-08-30T02:41:02.000Z
1YKNs0aFxvctinxXpwrJ3HoL6WEMIymOm,29082025-LGK00786.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00786.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto; nome repetido; não apagar automaticamente,2025-08-30T02:41:02.000Z
1Aw2plaVh8gWbYzRR6Ic6R0V0r-0tQW1w,29082025-LGK00788.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00788.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:41:03.000Z
1_tkmb5P9cu81W02ViwsyG5Z3DMEpG5HP,29082025-LGK00793.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00793.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:41:02.000Z
1Ia1w7DeLEgLO_2Ar90RrDM7hoAqBTCzr,29082025-LGK00794.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00794.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto; nome repetido; não apagar automaticamente,2025-08-30T02:41:03.000Z
1zzc-7tIrSPlGU0bLwtcvoIHYpYkCRHYS,29082025-LGK00796.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00796.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto; nome repetido; não apagar automaticamente,2025-08-30T02:41:03.000Z
1UGYNnSNMlyPDHPA_w404cR-pCm-HKHf0,29082025-LGK00797.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00797.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:41:03.000Z
112KHHtyLocPgkGQikKLkkbHKNO7jjk2E,29082025-LGK00798.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00798.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto; nome repetido; não apagar automaticamente,2025-08-30T02:41:04.000Z
1RFtOi0LzQPrbePJL_FRXa0_ttCCj5rki,29082025-LGK00799.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00799.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:41:04.000Z
1lAgtze9tHkY5wIlXHlhxgRJngCBdE1a2,29082025-LGK00800.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00800.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:41:04.000Z
10WYWgRYJlHLSWI2cBxYd73DTjv92O1Ed,29082025-LGK00803.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00803.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto; nome repetido; não apagar automaticamente,2025-08-30T02:41:04.000Z
1pcENa92RqNmHy9pD7FAuO5K6iu6-06i3,29082025-LGK00804.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00804.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:41:05.000Z
1V7dXqa1dOKPGjrGBozPGzGcar5xiXnXA,29082025-LGK00807.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00807.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:41:05.000Z
1K_a1D9kwr8FyS6iQMvjl9ioyuqKU6AMm,29082025-LGK00808.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00808.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:41:06.000Z
