path,name,id,parentId,mimeType,size,modifiedTime,owners,depth
CURSOS/CURSOS DE INGLÊS/⭐ Inglês em 12 Semanas - Andrei Toribio/2.Ingês em 12 Semanas 2.0/Fase 3 - Full Immersion/Aula 3 - Full immersion no Brasil.mp4,Aula 3 - Full immersion no Brasil.mp4,1ELeRiSfplUOXSE_ZVzNKN3O4ax29EJyf,1POGbrdI3p92oXld-UEOCrr7oy9ia9_Pq,video/mp4,195927737,2023-12-24T23:55:30.000Z,davijadielson@gmail.com,6
CURSOS/CURSOS DE INGLÊS/⭐ Inglês em 12 Semanas - Andrei Toribio/2.Ingês em 12 Semanas 2.0/Fase 4 - Pós Fluência (O Que posso fazer Agora que ja sou Fluente),Fase 4 - Pós Fluência (O Que posso fazer Agora que ja sou Fluente),1PSYLC_9O09ClZ_rfBR1qGVsZk9VOnlNK,16MevQeS9Y4ji_squxqh2kxGcySlKfjZk,application/vnd.google-apps.folder,,2026-07-06T06:34:04.385Z,davijadielson@gmail.com,5
CURSOS/CURSOS DE INGLÊS/⭐ Inglês em 12 Semanas - Andrei Toribio/2.Ingês em 12 Semanas 2.0/Fase 4 - Pós Fluência (O Que posso fazer Agora que ja sou Fluente)/Aula 1 - Como funcionará a fase 4.mp4,Aula 1 - Como funcionará a fase 4.mp4,1f6UEksWy8Gk6_BGtdHQTkRWXLDgkhJBP,1PSYLC_9O09ClZ_rfBR1qGVsZk9VOnlNK,video/mp4,149527031,2023-12-24T23:55:30.000Z,davijadielson@gmail.com,6
CURSOS/CURSOS DE INGLÊS/⭐ Inglês em 12 Semanas - Andrei Toribio/2.Ingês em 12 Semanas 2.0/Fase 4 - Pós Fluência (O Que posso fazer Agora que ja sou Fluente)/Aula 2 - Ler em inglês.mp4,Aula 2 - Ler em inglês.mp4,1-WcwgO_02mf9KfeNJExCho1DsLzsNGcJ,1PSYLC_9O09ClZ_rfBR1qGVsZk9VOnlNK,video/mp4,158395668,2023-12-24T23:55:24.000Z,davijadielson@gmail.com,6
CURSOS/CURSOS DE INGLÊS/⭐ Inglês em 12 Semanas - Andrei Toribio/2.Ingês em 12 Semanas 2.0/Fase 4 - Pós Fluência (O Que posso fazer Agora que ja sou Fluente)/Aula 3 - Escrever.mp4,Aula 3 - Escrever.mp4,1jmV8dOxioosbMWrJzOSP74QGJaSYIRHO,1PSYLC_9O09ClZ_rfBR1qGVsZk9VOnlNK,video/mp4,126832440,2023-12-24T23:55:30.000Z,davijadielson@gmail.com,6
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0,🎓 Curso de Inglês Junior Silveira 2.0,17ITOxTkbQmsuHpPEbm8QLG2U4DAd2aO5,1WCQejYG9YXlEpRxvWC6TSV_05eBbYniI,application/vnd.google-apps.folder,,2026-07-06T06:33:43.585Z,davijadielson@gmail.com,3
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1,MODULO 1,12RphlOCg27XZeWVAhzpoGLXD6IhbDAK6,17ITOxTkbQmsuHpPEbm8QLG2U4DAd2aO5,application/vnd.google-apps.folder,,2026-07-06T06:33:59.640Z,davijadielson@gmail.com,4
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 1 -Direitos e garantias  Curso de Inglês Junior Silveira,Modulo 1 -Direitos e garantias  Curso de Inglês Junior Silveira,1aueOWYpcxcMLmLpxQ151eI5C6zZlAKrw,12RphlOCg27XZeWVAhzpoGLXD6IhbDAK6,application/vnd.google-apps.folder,,2026-07-06T06:34:04.385Z,davijadielson@gmail.com,5
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 1 -Direitos e garantias  Curso de Inglês Junior Silveira/CONTRATO+CURSO+DE+INGLE-S+JUNIOR+SILVEIRA+4.0.pdf,CONTRATO+CURSO+DE+INGLE-S+JUNIOR+SILVEIRA+4.0.pdf,1TNN2Wf4WLvd4tS2G5iljxrca2ibrNjkJ,1aueOWYpcxcMLmLpxQ151eI5C6zZlAKrw,application/pdf,55243,2026-07-06T06:34:19.553Z,davijadielson@gmail.com,6
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 1 -Direitos e garantias  Curso de Inglês Junior Silveira/Hotmart Club - VÍDEO OBRIGATÓRIO - Transparência total - Curso de Inglês Junior Silveira.MP4,Hotmart Club - VÍDEO OBRIGATÓRIO - Transparência total - Curso de Inglês Junior Silveira.MP4,1iW09BRtvxiC4UaYoWNgC6pkDg5rjG95S,1aueOWYpcxcMLmLpxQ151eI5C6zZlAKrw,video/mp4,90795482,2024-01-23T22:25:54.000Z,davijadielson@gmail.com,6
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted,Modulo 3-Delighted,1DgEaABvjSeuxsK-KKDSLq-IZSH3xqcy6,12RphlOCg27XZeWVAhzpoGLXD6IhbDAK6,application/vnd.google-apps.folder,,2026-07-06T06:34:04.385Z,davijadielson@gmail.com,5
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 1 - What_s Up,Aula 1 - What_s Up,1pUBy7d0GoqzvcN3RZmbZoXbCXsvD-SZ5,1DgEaABvjSeuxsK-KKDSLq-IZSH3xqcy6,application/vnd.google-apps.folder,,2026-07-06T06:34:38.592Z,davijadielson@gmail.com,6
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 1 - What_s Up/Homework+1.pdf,Homework+1.pdf,1k9mgNksDBLbsTfp_0wEjYHSgI_HHGTpD,1pUBy7d0GoqzvcN3RZmbZoXbCXsvD-SZ5,application/pdf,264214,2026-07-06T06:34:58.617Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 1 - What_s Up/dialogue_aula1.mp3,dialogue_aula1.mp3,17MQkyfwRcH3kChvj_9J67NpMUAHSgirQ,1pUBy7d0GoqzvcN3RZmbZoXbCXsvD-SZ5,audio/mpeg,326323,2026-07-06T06:34:58.659Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 1 - What_s Up/homework1_ex2.mp3,homework1_ex2.mp3,12T7RrS26V80EaOoxbSwMBpmJUNAJWP3J,1pUBy7d0GoqzvcN3RZmbZoXbCXsvD-SZ5,audio/mpeg,285367,2026-07-06T06:34:58.770Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 1 - What_s Up/homework1_ex3.mp3,homework1_ex3.mp3,1QRphtAHcn-4PlPYoEVLLTRjWPDwzwK4X,1pUBy7d0GoqzvcN3RZmbZoXbCXsvD-SZ5,audio/mpeg,293019,2026-07-06T06:34:58.756Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 1 - What_s Up/homework1_ex4.mp3,homework1_ex4.mp3,1SFOruH9a8eSeowIQZFne3SuO3WPVzEGr,1pUBy7d0GoqzvcN3RZmbZoXbCXsvD-SZ5,audio/mpeg,305705,2026-07-06T06:34:59.163Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 10 - Com crise se cresce,Aula 10 - Com crise se cresce,1uFzDfBpW1CEMgN1RbJ7p3cqPdiwXQBgX,1DgEaABvjSeuxsK-KKDSLq-IZSH3xqcy6,application/vnd.google-apps.folder,,2026-07-06T06:34:38.592Z,davijadielson@gmail.com,6
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 10 - Com crise se cresce/Homework+10.pdf,Homework+10.pdf,1RbaC4BCnkqbk9X-QGdkcfDNr_vlswZDO,1uFzDfBpW1CEMgN1RbJ7p3cqPdiwXQBgX,application/pdf,238567,2026-07-06T06:34:59.191Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 11 - Review #1,Aula 11 - Review #1,1963f1NdHU-xwGvQaWSI7MhmOHyLl9pSq,1DgEaABvjSeuxsK-KKDSLq-IZSH3xqcy6,application/vnd.google-apps.folder,,2026-07-06T06:34:38.592Z,davijadielson@gmail.com,6
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 11 - Review #1/Homework+11.pdf,Homework+11.pdf,1l0eGQlkDjq_jD2w-7h0ytCpTCivyA8q-,1963f1NdHU-xwGvQaWSI7MhmOHyLl9pSq,application/pdf,684927,2026-07-06T06:34:59.442Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 11 - Review #1/review_dialogue_ex1.mp3,review_dialogue_ex1.mp3,11QhTBSLHe-aXbWfw-wfELtKHOZvBDSZG,1963f1NdHU-xwGvQaWSI7MhmOHyLl9pSq,audio/mpeg,334403,2026-07-06T06:34:59.554Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 11 - Review #1/review_dialogue_ex2.mp3,review_dialogue_ex2.mp3,1-x9BhSNiYWAKpm4mtXmTxkYAvfwQh8c4,1963f1NdHU-xwGvQaWSI7MhmOHyLl9pSq,audio/mpeg,466218,2026-07-06T06:34:59.568Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 11 - Review #1/review_dialogue_ex3.mp3,review_dialogue_ex3.mp3,1fKG4MyIGe0aKQEgjhXEfB7P68XS7_-Z8,1963f1NdHU-xwGvQaWSI7MhmOHyLl9pSq,audio/mpeg,506749,2026-07-06T06:34:59.396Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 11 - Review #1/review_dialogue_ex4.mp3,review_dialogue_ex4.mp3,1SWlQu8CaW9l0KlX7CPLXaN-zJgRessP4,1963f1NdHU-xwGvQaWSI7MhmOHyLl9pSq,audio/mpeg,515872,2026-07-06T06:34:59.413Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 11 - Review #1/review_dialogue_ex5.mp3,review_dialogue_ex5.mp3,1CcQNEcyswoyJ8YDuGutxlBaYy-2oIYYz,1963f1NdHU-xwGvQaWSI7MhmOHyLl9pSq,audio/mpeg,950395,2026-07-06T06:34:59.537Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 12 - Evaluation Midterm,Aula 12 - Evaluation Midterm,1MTz_0CIw_Ot7FSwEh2sKJk60yMOOZUp4,1DgEaABvjSeuxsK-KKDSLq-IZSH3xqcy6,application/vnd.google-apps.folder,,2026-07-06T06:34:38.592Z,davijadielson@gmail.com,6
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 12 - Evaluation Midterm/Midterm+Evaluation+Answer+Key.pdf,Midterm+Evaluation+Answer+Key.pdf,15rk0IlDtN_1wQhI9r44S3WYnW9UrY4u1,1MTz_0CIw_Ot7FSwEh2sKJk60yMOOZUp4,application/pdf,256909,2026-07-06T06:34:59.550Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 12 - Evaluation Midterm/Midterm+Evaluation.pdf,Midterm+Evaluation.pdf,1V2UBmvTBiqTO6DnQobFeMuwd1d8v6UJe,1MTz_0CIw_Ot7FSwEh2sKJk60yMOOZUp4,application/pdf,729290,2026-07-06T06:34:59.741Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 13 – Sometimes I meet my friends for a coffee,Aula 13 – Sometimes I meet my friends for a coffee,1Y6yMV8xEofKdU7aHA3TtkXeUu5tp5PMR,1DgEaABvjSeuxsK-KKDSLq-IZSH3xqcy6,application/vnd.google-apps.folder,,2026-07-06T06:34:38.592Z,davijadielson@gmail.com,6
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 13 – Sometimes I meet my friends for a coffee/Aula+13+-+Sometimes+I+meet+my+friends+for+a+coffee.pdf,Aula+13+-+Sometimes+I+meet+my+friends+for+a+coffee.pdf,1kHbYpHE-NWhZw9oR_KTS8-BMExtt0RSC,1Y6yMV8xEofKdU7aHA3TtkXeUu5tp5PMR,application/pdf,502145,2026-07-06T06:35:00.505Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 13 – Sometimes I meet my friends for a coffee/homework13_ex2.mp3,homework13_ex2.mp3,1Uj4CMeATWpJxVSJXJ_7Jy_46Qd-D6ffA,1Y6yMV8xEofKdU7aHA3TtkXeUu5tp5PMR,audio/mpeg,370717,2026-07-06T06:35:00.479Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 13 – Sometimes I meet my friends for a coffee/homework13_ex4.mp3,homework13_ex4.mp3,16OHhVcfsTPUqUSPPQdRHhge6faK94IS-,1Y6yMV8xEofKdU7aHA3TtkXeUu5tp5PMR,audio/mpeg,345359,2026-07-06T06:35:00.550Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 13 – Sometimes I meet my friends for a coffee/homework13_ex5.mp3,homework13_ex5.mp3,15gvZGPUOvbLUuUmHfqaOIcQ2jAB6-uYu,1Y6yMV8xEofKdU7aHA3TtkXeUu5tp5PMR,audio/mpeg,523151,2026-07-06T06:35:00.735Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 13 – Sometimes I meet my friends for a coffee/homework15_ex3.mp3,homework15_ex3.mp3,1xXWh59US08EZgep-C-HFXOf_lG3C50WP,1Y6yMV8xEofKdU7aHA3TtkXeUu5tp5PMR,audio/mpeg,540348,2026-07-06T06:35:01.100Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 14 – How often do you exercise,Aula 14 – How often do you exercise,1BAafJj_DJ0dQqFUtmkzcnx3KSAz5xLhn,1DgEaABvjSeuxsK-KKDSLq-IZSH3xqcy6,application/vnd.google-apps.folder,,2026-07-06T06:34:38.592Z,davijadielson@gmail.com,6
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 14 – How often do you exercise/Aula+14+-How+often+do+you+exercise.pdf,Aula+14+-How+often+do+you+exercise.pdf,1lsUy0QiNHrOETtRtBOp7ORpLHcKfMMAr,1BAafJj_DJ0dQqFUtmkzcnx3KSAz5xLhn,application/pdf,529468,2026-07-06T06:35:01.180Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 14 – How often do you exercise/homework14_ex1.mp3,homework14_ex1.mp3,1mSvpYdkRsKoMiYH_esr1LTSSVr0YVB6P,1BAafJj_DJ0dQqFUtmkzcnx3KSAz5xLhn,audio/mpeg,430617,2026-07-06T06:35:01.281Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 14 – How often do you exercise/homework14_ex2.mp3,homework14_ex2.mp3,1okSPC9X1QtiVcVRnfW0mU92um0f0J8uA,1BAafJj_DJ0dQqFUtmkzcnx3KSAz5xLhn,audio/mpeg,354192,2026-07-06T06:35:01.265Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 14 – How often do you exercise/homework14_ex3.mp3,homework14_ex3.mp3,1TMNAGYWv0ILNq0gjmXXHFrWwDErrhrzq,1BAafJj_DJ0dQqFUtmkzcnx3KSAz5xLhn,audio/mpeg,691348,2026-07-06T06:35:01.313Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 14 – How often do you exercise/homework14_ex4.mp3,homework14_ex4.mp3,1KzHb3uXBUvlvxVGfbdbg4v-e4azrm5hX,1BAafJj_DJ0dQqFUtmkzcnx3KSAz5xLhn,audio/mpeg,521993,2026-07-06T06:35:01.174Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 14 – How often do you exercise/homework14_ex5.mp3,homework14_ex5.mp3,1I-x9y9XKnlwo5mevkvU-JXIyzOwUxnSy,1BAafJj_DJ0dQqFUtmkzcnx3KSAz5xLhn,audio/mpeg,728550,2026-07-06T06:35:01.434Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 15 - My grandfather was Irish WasWere,Aula 15 - My grandfather was Irish WasWere,1HEpxRz6ir29b9snYtAIp9gvj4iGEg76y,1DgEaABvjSeuxsK-KKDSLq-IZSH3xqcy6,application/vnd.google-apps.folder,,2026-07-06T06:34:38.592Z,davijadielson@gmail.com,6
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 15 - My grandfather was Irish WasWere/Homework+15.pdf,Homework+15.pdf,1AV5AVWJ19j_rvlUCMpgj1aW4anDhXEhy,1HEpxRz6ir29b9snYtAIp9gvj4iGEg76y,application/pdf,731904,2026-07-06T06:35:01.635Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 15 - My grandfather was Irish WasWere/homework15_ex2.mp3,homework15_ex2.mp3,1dnX8tmZEpWML6q9ViL-aL7m0Q90XWLkN,1HEpxRz6ir29b9snYtAIp9gvj4iGEg76y,audio/mpeg,656697,2026-07-06T06:35:01.606Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 15 - My grandfather was Irish WasWere/homework15_ex3.mp3,homework15_ex3.mp3,1K2y1fSsHGrug_pNnhiRa1by1DBAtgRkq,1HEpxRz6ir29b9snYtAIp9gvj4iGEg76y,audio/mpeg,540348,2026-07-06T06:35:01.616Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 15 - My grandfather was Irish WasWere/homework15_ex4.mp3,homework15_ex4.mp3,1N4ByYNuuvkB1v0MDKWmwHqaKiPdktgsT,1HEpxRz6ir29b9snYtAIp9gvj4iGEg76y,audio/mpeg,431676,2026-07-06T06:35:01.615Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 15 - My grandfather was Irish WasWere/paragrafo_aula15.mp3,paragrafo_aula15.mp3,17oV0jl4zDX2wC7ARhjzoAFn0dQzc6SRl,1HEpxRz6ir29b9snYtAIp9gvj4iGEg76y,audio/mpeg,425169,2026-07-06T06:35:01.764Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 16 – He was a carpenter,Aula 16 – He was a carpenter,14AWLfa_W2XGz2lkyno_knVqqL5FV_fY6,1DgEaABvjSeuxsK-KKDSLq-IZSH3xqcy6,application/vnd.google-apps.folder,,2026-07-06T06:34:40.367Z,davijadielson@gmail.com,6
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 16 – He was a carpenter/Homework+16.pdf,Homework+16.pdf,1j_IECM1x7lTui2kFpHUgh9eO_md4Pjtj,14AWLfa_W2XGz2lkyno_knVqqL5FV_fY6,application/pdf,714840,2026-07-06T06:35:02.523Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 16 – He was a carpenter/homework16_ex2.mp3,homework16_ex2.mp3,1RJqYIvxSWH3wrEr1rzwNrP01MRCVfbj7,14AWLfa_W2XGz2lkyno_knVqqL5FV_fY6,audio/mpeg,700496,2026-07-06T06:35:02.587Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 16 – He was a carpenter/homework16_ex3.mp3,homework16_ex3.mp3,1lpD14cCWTWbx-PJoBvUZVnvs_JYMPJ7x,14AWLfa_W2XGz2lkyno_knVqqL5FV_fY6,audio/mpeg,634837,2026-07-06T06:35:02.481Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 16 – He was a carpenter/homework16_ex4.mp3,homework16_ex4.mp3,1Br7Qn7v2RXeJqKS2zQx3frpWCERoDTq2,14AWLfa_W2XGz2lkyno_knVqqL5FV_fY6,audio/mpeg,573396,2026-07-06T06:35:02.655Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 16 – He was a carpenter/homework16_ex5.mp3,homework16_ex5.mp3,1fcOyNAjZAnZLo-aVCg6K2TwgEZQvqSMD,14AWLfa_W2XGz2lkyno_knVqqL5FV_fY6,audio/mpeg,484695,2026-07-06T06:35:03.011Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 17 – I didn’t do my homework,Aula 17 – I didn’t do my homework,1xMND1sbz_cSd6vtC6Ho5Z_crUDPYSHjE,1DgEaABvjSeuxsK-KKDSLq-IZSH3xqcy6,application/vnd.google-apps.folder,,2026-07-06T06:34:40.367Z,davijadielson@gmail.com,6
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 17 – I didn’t do my homework/Aula+17+-+I+did+not+do+my+homework.pdf,Aula+17+-+I+did+not+do+my+homework.pdf,1hacs1E29B4BtkIjz3kz9yVvt70_vJ4hq,1xMND1sbz_cSd6vtC6Ho5Z_crUDPYSHjE,application/pdf,344560,2026-07-06T06:35:03.392Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 17 – I didn’t do my homework/dialogue_aula17.mp3,dialogue_aula17.mp3,1EZ0ODJpLwg1UwCzVPLQpKJHq1MbvAYiz,1xMND1sbz_cSd6vtC6Ho5Z_crUDPYSHjE,audio/mpeg,871590,2026-07-06T06:35:03.509Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 17 – I didn’t do my homework/homework17_ex2.mp3,homework17_ex2.mp3,1oz-YlNOWz4pyxd6bJVE-B68j7wVahf70,1xMND1sbz_cSd6vtC6Ho5Z_crUDPYSHjE,audio/mpeg,235458,2026-07-06T06:35:03.191Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 17 – I didn’t do my homework/homework17_ex4.mp3,homework17_ex4.mp3,16pzJZWG_CvjBOFrIgYORhZg6qsLq4GJ2,1xMND1sbz_cSd6vtC6Ho5Z_crUDPYSHjE,audio/mpeg,695978,2026-07-06T06:35:03.542Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 18 – I studied yesterday,Aula 18 – I studied yesterday,1Cb24pqrTQLqMFt23AF8ZA9A1HYRPGCDB,1DgEaABvjSeuxsK-KKDSLq-IZSH3xqcy6,application/vnd.google-apps.folder,,2026-07-06T06:34:40.367Z,davijadielson@gmail.com,6
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 18 – I studied yesterday/Aula+18+-+I+studied+yesterday.pdf,Aula+18+-+I+studied+yesterday.pdf,1CiWEzAzjXe75Fs35aV22obwUVZuLbgSH,1Cb24pqrTQLqMFt23AF8ZA9A1HYRPGCDB,application/pdf,682172,2026-07-06T06:35:03.485Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 18 – I studied yesterday/homework18_ex1.mp3,homework18_ex1.mp3,1ShnAIjCRBkpej-JzF6Is_axjqr0mdqra,1Cb24pqrTQLqMFt23AF8ZA9A1HYRPGCDB,audio/mpeg,467661,2026-07-06T06:35:03.547Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 18 – I studied yesterday/homework18_ex2.mp3,homework18_ex2.mp3,1aVVvQsDEX53UdpuJBF1hpZUD-U-uCumb,1Cb24pqrTQLqMFt23AF8ZA9A1HYRPGCDB,audio/mpeg,335911,2026-07-06T06:35:03.451Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Curso de Inglês Junior Silveira 2.0/MODULO 1/Modulo 3-Delighted/Aula 18 – I studied yesterday/homework18_ex3.mp3,homework18_ex3.mp3,1LhOBZlROlv4ob0-R4PGI4V8U7E_dDzdz,1Cb24pqrTQLqMFt23AF8ZA9A1HYRPGCDB,audio/mpeg,262195,2026-07-06T06:35:03.478Z,davijadielson@gmail.com,7
